Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Allan Ray,BOS,47.0,15.1,2.1,5.5,0.386,1.0,0.414,1.1,0.364,0.479,0.9,1.2,0.764,0.4,1.1,1.5,0.9,0.4,0.1,0.9,6.2,2006-07,0.51,0.1,0,35,0
Šarūnas Jasikevičius,2TM,63.0,15.4,2.0,5.1,0.398,0.7,0.338,1.3,0.438,0.466,1.4,1.5,0.905,0.2,0.9,1.1,2.7,0.4,0.0,1.4,6.1,2006-07,0.53,0.09,0,-1,0
Tony Battie,ORL,66.0,23.9,2.7,5.5,0.489,0.0,0.0,2.7,0.49,0.489,0.8,1.2,0.675,1.4,3.8,5.2,0.5,0.4,0.5,0.9,6.1,2006-07,0.51,0.13,0,23,1
P.J. Brown,CHI,72.0,20.2,2.4,5.8,0.407,0.0,0.0,2.4,0.409,0.407,1.3,1.7,0.787,1.8,3.0,4.8,0.7,0.3,0.7,1.2,6.1,2006-07,0.47,0.11,0,14,1
Ersan İlyasova,MIL,66.0,14.7,2.1,5.5,0.383,0.8,0.365,1.3,0.395,0.457,1.1,1.3,0.787,0.9,2.0,2.9,0.7,0.4,0.3,0.8,6.1,2006-07,0.5,0.09,0,34,0
Sebastian Telfair,BOS,78.0,20.2,2.3,6.1,0.371,0.5,0.289,1.8,0.402,0.41,1.2,1.4,0.818,0.2,1.2,1.4,2.8,0.6,0.1,1.3,6.1,2006-07,0.45,0.07,0,35,0
Etan Thomas,WAS,65.0,19.2,2.4,4.3,0.574,0.0,,2.4,0.574,0.574,1.2,2.1,0.558,2.1,3.7,5.8,0.4,0.3,1.4,1.1,6.1,2006-07,0.58,0.16,0,20,1
Francisco García,SAC,79.0,17.8,2.1,4.8,0.429,0.7,0.356,1.4,0.476,0.499,1.2,1.4,0.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,6.0,2006-07,0.55,0.09,0,28,0
JJ Redick,ORL,42.0,14.8,1.9,4.6,0.41,0.9,0.388,1.0,0.433,0.508,1.3,1.4,0.9,0.2,1.0,1.2,0.9,0.3,0.0,0.5,6.0,2006-07,0.58,0.12,0,23,1
Dorell Wright,MIA,66.0,19.6,2.5,5.5,0.445,0.1,0.147,2.4,0.476,0.452,1.0,1.3,0.744,0.6,3.5,4.1,1.4,0.6,0.7,1.0,6.0,2006-07,0.49,0.13,0,17,1
Troy Hudson,MIN,34.0,16.3,2.2,5.7,0.379,0.8,0.35,1.4,0.4,0.451,0.8,0.9,0.813,0.2,1.2,1.4,2.1,0.4,0.1,1.2,5.9,2006-07,0.48,0.15,0,30,0
Amir Johnson,DET,8.0,15.5,2.3,4.1,0.545,0.0,0.0,2.3,0.6,0.545,1.4,1.8,0.786,1.9,2.8,4.6,0.4,0.6,1.6,1.1,5.9,2006-07,0.6,1.23,0,10,1
Alan Anderson,CHA,17.0,15.1,2.2,4.8,0.457,0.3,0.25,1.9,0.525,0.488,1.1,1.4,0.826,0.6,1.2,1.9,1.2,0.4,0.0,1.3,5.8,2006-07,0.54,0.3,0,-1,0
Darrell Armstrong,IND,81.0,15.7,1.9,4.7,0.414,0.9,0.336,1.0,0.515,0.509,0.9,1.1,0.785,0.4,1.2,1.7,2.4,0.9,0.1,0.9,5.6,2006-07,0.54,0.08,0,25,0
Chuck Hayes,HOU,78.0,22.0,2.5,4.3,0.573,0.0,,2.5,0.573,0.573,0.7,1.1,0.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,5.6,2006-07,0.59,0.14,0,11,1
Kyle Lowry,MEM,10.0,17.5,1.4,3.8,0.368,0.3,0.375,1.1,0.367,0.408,2.5,2.8,0.893,1.2,1.9,3.1,3.2,1.4,0.1,1.2,5.6,2006-07,0.56,0.95,0,36,0
Nazr Mohammed,DET,51.0,15.2,2.3,4.4,0.532,0.0,,2.3,0.532,0.532,1.0,1.6,0.61,1.7,2.7,4.5,0.2,0.5,0.8,0.8,5.6,2006-07,0.55,0.16,0,10,1
Anthony Roberson,GSW,20.0,11.4,2.2,5.2,0.423,1.1,0.382,1.2,0.469,0.524,0.1,0.2,0.667,0.1,1.0,1.1,0.5,0.6,0.0,0.7,5.6,2006-07,0.53,0.2,0,19,1
Shelden Williams,ATL,81.0,18.7,2.0,4.5,0.455,0.0,0.5,2.0,0.454,0.458,1.4,1.8,0.764,1.6,3.8,5.4,0.5,0.6,0.5,1.2,5.5,2006-07,0.52,0.1,0,33,0
Anthony Johnson,2TM,67.0,19.4,2.1,5.1,0.414,0.4,0.342,1.7,0.433,0.45,0.7,0.9,0.754,0.3,1.2,1.5,3.0,0.5,0.0,1.1,5.3,2006-07,0.48,0.09,0,-1,0
Speedy Claxton,ATL,42.0,25.1,2.2,6.6,0.327,0.1,0.214,2.0,0.34,0.338,0.8,1.4,0.55,0.3,1.6,1.9,4.4,1.7,0.1,1.8,5.3,2006-07,0.37,0.16,0,33,0
Marko Jarić,MIN,70.0,22.2,1.9,4.6,0.418,0.5,0.376,1.5,0.433,0.468,1.0,1.3,0.761,0.8,1.9,2.6,2.1,1.1,0.2,1.3,5.3,2006-07,0.51,0.1,0,30,0
Gary Payton,MIA,68.0,22.1,2.1,5.4,0.393,0.5,0.26,1.6,0.461,0.437,0.6,0.8,0.667,0.3,1.7,1.9,3.0,0.6,0.0,1.0,5.3,2006-07,0.46,0.09,0,17,1
Kenny Thomas,SAC,62.0,22.8,2.4,4.9,0.482,0.0,0.0,2.4,0.483,0.482,0.6,1.2,0.513,2.2,3.9,6.1,1.2,0.7,0.3,1.5,5.3,2006-07,0.49,0.15,0,28,0
Ronny Turiaf,LAL,72.0,15.1,2.0,3.7,0.549,0.0,0.0,2.0,0.551,0.549,1.2,1.9,0.664,1.2,2.4,3.6,0.9,0.2,1.1,0.7,5.3,2006-07,0.58,0.11,0,18,1
Carlos Delfino,DET,82.0,16.7,1.9,4.6,0.415,0.6,0.333,1.3,0.462,0.476,0.9,1.1,0.787,0.8,2.4,3.2,1.1,0.6,0.1,0.7,5.2,2006-07,0.51,0.08,0,10,1
Junior Harrington,MEM,29.0,18.7,2.0,4.7,0.416,0.2,0.269,1.7,0.45,0.442,1.1,1.6,0.674,0.4,1.9,2.3,3.1,0.7,0.2,1.8,5.2,2006-07,0.48,0.22,0,36,0
Kevinn Pinkney,BOS,6.0,16.7,2.0,4.5,0.444,0.2,0.5,1.8,0.44,0.463,1.0,1.5,0.667,1.2,1.3,2.5,0.8,0.5,0.5,0.7,5.2,2006-07,0.5,0.97,0,35,0
Lawrence Roberts,MEM,54.0,17.9,1.7,3.9,0.452,0.0,0.0,1.7,0.456,0.452,1.8,2.4,0.725,1.9,3.0,4.8,0.6,0.7,0.2,0.7,5.2,2006-07,0.52,0.15,0,36,0
Quinton Ross,LAC,81.0,21.0,2.2,4.7,0.467,0.0,0.2,2.2,0.474,0.47,0.8,1.1,0.782,0.7,1.6,2.3,1.1,0.9,0.4,0.4,5.2,2006-07,0.5,0.08,0,22,0
Tyrus Thomas,CHI,72.0,13.4,1.9,3.9,0.475,0.0,0.0,1.9,0.479,0.475,1.5,2.4,0.606,1.2,2.5,3.7,0.6,0.6,1.1,1.3,5.2,2006-07,0.52,0.1,0,14,1
Keith Bogans,ORL,59.0,16.8,1.7,4.2,0.404,0.9,0.387,0.8,0.426,0.512,0.8,1.1,0.746,0.3,1.3,1.6,1.0,0.5,0.0,0.8,5.1,2006-07,0.54,0.08,0,23,1
Primož Brezec,CHA,58.0,14.4,2.1,4.7,0.445,0.0,0.333,2.1,0.446,0.447,0.7,1.2,0.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,5.0,2006-07,0.48,0.09,0,-1,0
Francisco Elson,SAS,70.0,19.0,2.1,4.0,0.511,0.0,0.0,2.1,0.514,0.511,0.9,1.1,0.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,5.0,2006-07,0.56,0.12,0,9,1
Renaldo Major,GSW,1.0,27.0,2.0,10.0,0.2,0.0,,2.0,0.2,0.2,1.0,2.0,0.5,0.0,2.0,2.0,0.0,2.0,0.0,1.0,5.0,2006-07,0.23,-1.0,0,19,1
Jason Maxiell,DET,67.0,14.1,2.0,3.9,0.5,0.0,,2.0,0.5,0.5,1.1,2.0,0.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,5.0,2006-07,0.52,0.09,0,10,1
Rashad McCants,MIN,37.0,15.0,1.7,4.8,0.35,0.5,0.267,1.1,0.412,0.407,1.1,1.6,0.69,0.4,0.9,1.3,1.0,0.7,0.2,1.1,5.0,2006-07,0.45,0.09,0,30,0
Justin Williams,SAC,26.0,12.8,2.1,3.4,0.614,0.0,0.0,2.1,0.621,0.614,0.9,2.4,0.365,2.0,2.5,4.4,0.1,0.2,0.6,0.6,5.0,2006-07,0.56,0.27,0,28,0
Renaldo Balkman,NYK,68.0,15.6,2.0,4.0,0.505,0.1,0.185,2.0,0.54,0.515,0.8,1.3,0.567,1.4,2.9,4.3,0.6,0.8,0.6,0.7,4.9,2006-07,0.54,0.12,0,29,0
Marcus Banks,PHO,45.0,11.2,1.9,4.4,0.429,0.1,0.172,1.8,0.473,0.441,1.1,1.3,0.8,0.2,0.6,0.8,1.3,0.5,0.1,0.9,4.9,2006-07,0.49,0.09,0,8,1
Matt Bonner,SAS,56.0,11.7,1.9,4.2,0.447,0.6,0.383,1.3,0.49,0.523,0.5,0.7,0.711,1.1,1.6,2.8,0.4,0.3,0.2,0.4,4.9,2006-07,0.54,0.1,0,9,1
Reggie Evans,DEN,66.0,17.1,1.8,3.3,0.544,0.0,,1.8,0.544,0.544,1.4,2.8,0.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,4.9,2006-07,0.54,0.14,0,16,1
Lindsey Hunter,DET,52.0,14.3,1.8,4.7,0.385,0.7,0.319,1.1,0.448,0.463,0.6,0.6,0.909,0.2,0.7,0.9,1.8,0.7,0.1,0.7,4.9,2006-07,0.49,0.09,0,10,1
Kirk Snyder,HOU,39.0,14.4,1.7,3.7,0.452,0.3,0.25,1.4,0.539,0.49,1.3,1.9,0.653,0.4,1.7,2.1,1.0,0.3,0.3,0.7,4.9,2006-07,0.54,0.14,0,11,1
Keith McLeod,2TM,48.0,15.0,1.5,3.9,0.388,0.3,0.356,1.2,0.399,0.431,1.4,1.6,0.885,0.1,0.8,0.9,1.9,0.5,0.1,1.0,4.8,2006-07,0.52,0.1,0,-1,0
Dan Gadzuric,MIL,54.0,15.6,2.0,4.2,0.474,0.0,0.0,2.0,0.476,0.474,0.8,1.7,0.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,4.8,2006-07,0.49,0.13,0,34,0
Beno Udrih,SAS,73.0,13.0,1.7,4.7,0.369,0.5,0.287,1.3,0.41,0.417,0.7,0.8,0.883,0.2,1.0,1.1,1.7,0.4,0.0,0.8,4.7,2006-07,0.47,0.05,0,9,1
Ronnie Brewer,UTA,56.0,12.1,1.8,3.4,0.528,0.0,0.0,1.8,0.554,0.528,1.0,1.5,0.675,0.7,0.7,1.3,0.4,0.7,0.1,0.4,4.6,2006-07,0.57,0.08,0,12,1
Mickaël Gelabale,SEA,70.0,17.7,1.7,3.8,0.462,0.2,0.234,1.6,0.512,0.483,0.9,1.2,0.805,0.8,1.6,2.5,0.8,0.3,0.3,0.7,4.6,2006-07,0.53,0.08,0,32,0
Daniel Gibson,CLE,60.0,16.5,1.6,3.9,0.424,0.9,0.419,0.8,0.43,0.537,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.4,0.1,0.7,4.6,2006-07,0.55,0.08,0,13,1
Kurt Thomas,PHO,67.0,18.0,1.9,3.9,0.486,0.0,0.0,1.9,0.488,0.486,0.8,1.1,0.789,1.3,4.4,5.7,0.4,0.4,0.4,0.5,4.6,2006-07,0.52,0.13,0,8,1
Brian Cardinal,MEM,28.0,11.2,1.5,3.0,0.494,0.6,0.409,0.9,0.585,0.6,0.9,1.0,0.926,0.5,1.6,2.1,1.1,0.8,0.0,0.8,4.5,2006-07,0.65,0.22,0,36,0
Mardy Collins,NYK,52.0,14.9,1.7,4.4,0.382,0.3,0.277,1.4,0.409,0.41,0.9,1.6,0.585,0.5,1.5,2.0,1.6,0.6,0.1,1.1,4.5,2006-07,0.44,0.08,0,29,0
Kendrick Perkins,BOS,72.0,21.9,1.8,3.7,0.491,0.0,0.0,1.8,0.496,0.491,0.8,1.4,0.6,1.6,3.6,5.2,1.3,0.3,1.3,1.6,4.5,2006-07,0.52,0.12,0,35,0
Shavlik Randolph,PHI,13.0,13.8,1.8,3.7,0.479,0.0,,1.8,0.479,0.479,0.9,1.7,0.545,1.5,2.7,4.2,0.3,0.5,0.8,0.7,4.5,2006-07,0.51,0.53,0,26,0
Antoine Wright,NJN,63.0,18.0,1.7,4.0,0.438,0.3,0.322,1.4,0.474,0.476,0.7,1.2,0.603,0.6,2.2,2.8,0.9,0.5,0.2,0.7,4.5,2006-07,0.5,0.09,0,21,1
Yakhouba Diawara,DEN,64.0,18.4,1.6,4.6,0.342,0.8,0.288,0.8,0.418,0.426,0.5,0.8,0.66,0.4,1.3,1.7,0.9,0.5,0.1,0.6,4.4,2006-07,0.44,0.06,0,16,1
Jordan Farmar,LAL,72.0,15.1,1.7,4.1,0.422,0.6,0.328,1.1,0.503,0.498,0.4,0.5,0.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,4.4,2006-07,0.51,0.07,0,18,1
Alexander Johnson,MEM,59.0,12.8,1.5,2.9,0.538,0.0,,1.5,0.538,0.538,1.3,2.0,0.661,0.8,2.2,3.1,0.3,0.4,0.6,0.8,4.4,2006-07,0.58,0.1,0,36,0
Fabricio Oberto,SAS,79.0,17.3,2.0,3.6,0.562,0.0,,2.0,0.562,0.562,0.4,0.6,0.647,1.7,3.0,4.7,0.9,0.3,0.3,0.9,4.4,2006-07,0.57,0.1,0,9,1
Brian Skinner,MIL,67.0,22.7,1.9,3.8,0.49,0.0,,1.9,0.49,0.49,0.7,1.2,0.582,1.6,4.2,5.7,0.9,0.3,1.0,1.1,4.4,2006-07,0.51,0.13,0,34,0
Jake Voskuhl,CHA,73.0,14.3,1.7,3.5,0.475,0.0,,1.7,0.475,0.475,1.1,1.5,0.681,1.2,2.4,3.5,0.6,0.4,0.3,0.8,4.4,2006-07,0.53,0.08,0,-1,0
Jeff Foster,IND,75.0,23.2,1.6,3.5,0.469,0.0,0.0,1.6,0.471,0.469,1.0,1.6,0.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,4.3,2006-07,0.51,0.15,0,25,0
Robert Hite,MIA,12.0,11.3,1.6,5.0,0.317,0.4,0.217,1.2,0.378,0.358,0.7,1.0,0.667,0.3,1.0,1.3,0.7,0.3,0.2,0.5,4.3,2006-07,0.4,0.22,0,17,1
Jeff McInnis,CHA,38.0,18.5,1.9,4.8,0.392,0.0,0.125,1.8,0.405,0.395,0.6,0.8,0.688,0.4,1.3,1.6,3.3,0.4,0.0,1.1,4.3,2006-07,0.42,0.14,0,-1,0
Sasha Vujačić,LAL,73.0,12.8,1.4,3.7,0.392,0.8,0.373,0.6,0.421,0.504,0.6,0.7,0.878,0.4,1.1,1.5,0.9,0.6,0.0,0.4,4.3,2006-07,0.54,0.06,0,18,1
Lou Williams,PHI,61.0,11.3,1.5,3.5,0.441,0.2,0.324,1.3,0.466,0.469,1.0,1.5,0.696,0.3,0.9,1.1,1.8,0.4,0.0,0.8,4.3,2006-07,0.52,0.07,0,26,0
Josh Boone,NJN,61.0,11.0,1.6,2.8,0.579,0.0,,1.6,0.579,0.579,0.9,1.7,0.544,1.0,1.8,2.9,0.2,0.2,0.3,0.5,4.2,2006-07,0.59,0.09,0,21,1
Linton Johnson,NOK,54.0,13.3,1.7,3.5,0.489,0.2,0.333,1.5,0.519,0.516,0.6,0.7,0.811,1.0,2.1,3.0,0.3,0.6,0.3,0.5,4.2,2006-07,0.55,0.11,0,-1,0
Leon Powe,BOS,63.0,11.4,1.3,2.8,0.446,0.0,0.0,1.3,0.451,0.446,1.7,2.3,0.736,1.5,1.9,3.4,0.2,0.2,0.3,0.7,4.2,2006-07,0.55,0.09,0,35,0
Eric Snow,CLE,82.0,23.5,1.6,4.0,0.417,0.0,0.0,1.6,0.422,0.417,0.9,1.4,0.637,0.4,1.9,2.3,4.0,0.7,0.2,1.4,4.2,2006-07,0.45,0.09,0,13,1
Lynn Greer,MIL,41.0,10.5,1.5,3.4,0.433,0.4,0.346,1.0,0.483,0.496,0.7,0.8,0.844,0.0,0.6,0.7,1.3,0.4,0.0,0.4,4.1,2006-07,0.55,0.1,0,34,0
Jared Jeffries,NYK,55.0,23.8,1.7,3.7,0.461,0.0,0.1,1.7,0.5,0.466,0.6,1.2,0.456,2.0,2.3,4.3,1.2,0.8,0.5,1.1,4.1,2006-07,0.48,0.13,0,29,0
Clifford Robinson,NJN,50.0,19.1,1.6,4.4,0.372,0.5,0.379,1.1,0.368,0.429,0.3,0.7,0.444,0.6,1.8,2.4,1.0,0.2,0.5,0.6,4.1,2006-07,0.44,0.09,0,21,1
Malik Allen,CHI,60.0,10.6,1.8,4.3,0.415,0.0,0.0,1.8,0.416,0.415,0.5,0.6,0.824,0.7,1.3,2.0,0.3,0.3,0.3,0.4,4.0,2006-07,0.44,0.06,0,14,1
Greg Buckner,DAL,76.0,18.1,1.6,3.9,0.411,0.4,0.311,1.2,0.464,0.465,0.4,0.4,0.794,0.5,1.6,2.1,0.9,0.6,0.1,0.5,4.0,2006-07,0.49,0.06,0,7,1
Brian Scalabrine,BOS,54.0,19.0,1.4,3.5,0.403,0.8,0.4,0.6,0.407,0.518,0.3,0.4,0.783,0.4,1.5,1.9,1.1,0.4,0.3,0.8,4.0,2006-07,0.54,0.09,0,35,0
Dajuan Wagner,GSW,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2006-07,1.06,3.0,0,19,1
Robert Horry,SAS,68.0,16.5,1.3,3.7,0.359,0.7,0.336,0.6,0.392,0.458,0.6,0.9,0.594,1.1,2.3,3.4,1.1,0.7,0.6,0.6,3.9,2006-07,0.48,0.09,0,9,1
Shawne Williams,IND,46.0,12.1,1.6,3.5,0.469,0.4,0.365,1.2,0.519,0.528,0.2,0.4,0.55,0.7,1.1,1.8,0.5,0.1,0.2,0.5,3.9,2006-07,0.53,0.08,0,25,0
Travis Diener,ORL,26.0,11.1,1.3,3.1,0.425,0.7,0.36,0.6,0.533,0.538,0.5,0.6,0.8,0.1,0.6,0.7,1.3,0.2,0.0,0.5,3.8,2006-07,0.56,0.14,0,23,1
Kris Humphries,TOR,60.0,11.2,1.5,3.1,0.47,0.0,,1.5,0.47,0.47,0.9,1.3,0.671,1.3,1.8,3.1,0.3,0.2,0.4,0.5,3.8,2006-07,0.52,0.09,0,15,1
Kevin Ollie,PHI,53.0,17.3,1.5,3.5,0.433,0.0,0.0,1.5,0.438,0.433,0.7,0.8,0.822,0.2,1.2,1.4,2.5,0.4,0.0,0.9,3.8,2006-07,0.49,0.1,0,26,0
Luke Jackson,2TM,13.0,10.6,1.5,3.3,0.442,0.4,0.294,1.1,0.538,0.5,0.4,0.7,0.556,0.2,0.6,0.8,1.0,0.4,0.1,0.5,3.7,2006-07,0.51,0.26,0,-1,0
Andray Blatche,WAS,56.0,12.2,1.5,3.5,0.437,0.1,0.148,1.5,0.482,0.447,0.5,0.9,0.612,1.4,2.0,3.4,0.7,0.3,0.6,0.9,3.7,2006-07,0.47,0.1,0,20,1
Jackie Butler,SAS,11.0,9.4,1.5,3.2,0.457,0.0,,1.5,0.457,0.457,0.8,0.9,0.9,0.5,1.5,2.0,0.5,0.2,0.0,0.9,3.7,2006-07,0.51,0.34,0,9,1
Austin Croshere,DAL,61.0,11.9,1.3,3.6,0.351,0.4,0.286,0.9,0.397,0.41,0.7,0.9,0.865,0.5,2.5,3.0,0.7,0.2,0.1,0.5,3.7,2006-07,0.46,0.08,0,7,1
Raef LaFrentz,POR,27.0,13.0,1.4,3.8,0.382,0.1,0.087,1.4,0.468,0.392,0.7,1.0,0.769,0.9,1.7,2.6,0.3,0.3,0.4,0.5,3.7,2006-07,0.44,0.15,0,31,0
Sergio Rodríguez,POR,67.0,12.9,1.5,3.6,0.423,0.4,0.282,1.1,0.5,0.473,0.3,0.4,0.808,0.3,1.1,1.4,3.3,0.5,0.0,1.1,3.7,2006-07,0.49,0.08,0,31,0
Jalen Rose,PHO,29.0,8.5,1.3,3.0,0.442,0.7,0.447,0.6,0.436,0.564,0.4,0.4,0.917,0.1,0.7,0.8,0.6,0.2,0.1,0.3,3.7,2006-07,0.58,0.12,0,8,1
Michael Doleac,MIA,56.0,12.5,1.5,3.1,0.469,0.0,0.0,1.5,0.471,0.469,0.6,0.7,0.878,0.8,2.0,2.8,0.4,0.3,0.3,0.5,3.6,2006-07,0.53,0.09,0,17,1
Thabo Sefolosha,CHI,71.0,12.2,1.5,3.6,0.426,0.2,0.357,1.3,0.439,0.455,0.3,0.6,0.511,0.5,1.7,2.2,0.8,0.5,0.2,0.8,3.6,2006-07,0.47,0.06,0,14,1
Mike Wilks,SEA,47.0,11.4,1.4,3.0,0.468,0.1,0.333,1.3,0.484,0.486,0.7,0.9,0.786,0.3,0.8,1.1,1.7,0.3,0.1,0.7,3.6,2006-07,0.53,0.09,0,32,0
DerMarr Johnson,DEN,39.0,10.7,1.3,3.9,0.325,0.5,0.216,0.8,0.47,0.386,0.4,0.5,0.762,0.3,1.2,1.5,0.4,0.4,0.3,0.7,3.5,2006-07,0.42,0.07,0,16,1
Bracey Wright,MIN,19.0,10.0,1.3,3.2,0.4,0.3,0.3,0.9,0.45,0.45,0.7,0.9,0.722,0.4,0.7,1.1,0.8,0.5,0.1,0.3,3.5,2006-07,0.49,0.19,0,30,0
Chris Quinn,MIA,42.0,9.7,1.1,3.1,0.366,0.5,0.351,0.7,0.378,0.443,0.6,0.9,0.676,0.1,0.6,0.7,1.5,0.4,0.0,0.5,3.4,2006-07,0.49,0.08,0,17,1
Dan Dickau,POR,50.0,8.9,1.1,3.0,0.358,0.3,0.262,0.8,0.422,0.411,0.8,1.1,0.792,0.1,0.7,0.9,1.4,0.3,0.0,0.5,3.3,2006-07,0.47,0.06,0,31,0
Solomon Jones,ATL,58.0,11.5,1.1,2.2,0.508,0.0,0.0,1.1,0.512,0.508,1.0,1.3,0.787,0.8,1.5,2.3,0.2,0.2,0.7,0.4,3.3,2006-07,0.6,0.08,0,33,0
John Lucas III,HOU,47.0,8.1,1.3,3.3,0.397,0.3,0.254,1.0,0.485,0.446,0.3,0.4,0.789,0.2,0.6,0.8,0.7,0.4,0.0,0.3,3.3,2006-07,0.47,0.06,0,11,1
Ronnie Price,SAC,58.0,9.7,1.2,3.0,0.39,0.4,0.323,0.8,0.43,0.451,0.6,0.9,0.673,0.3,1.0,1.2,0.8,0.5,0.1,0.6,3.3,2006-07,0.49,0.06,0,28,0
Shannon Brown,CLE,23.0,8.8,1.2,3.2,0.378,0.3,0.28,0.9,0.429,0.426,0.4,0.6,0.714,0.3,0.7,0.9,0.4,0.3,0.1,0.6,3.2,2006-07,0.46,0.09,0,13,1
Stephen Graham,POR,14.0,11.8,1.2,2.9,0.425,0.2,0.273,1.0,0.483,0.463,0.6,0.6,0.889,0.4,1.1,1.5,0.4,0.3,0.1,0.9,3.2,2006-07,0.51,0.21,0,31,0
Mike Sweetney,CHI,48.0,8.0,1.2,2.8,0.433,0.0,,1.2,0.433,0.433,0.8,1.4,0.561,0.9,1.6,2.5,0.6,0.2,0.2,0.9,3.2,2006-07,0.47,0.08,0,14,1
Josh Powell,2TM,37.0,9.5,1.2,2.5,0.462,0.0,,1.2,0.462,0.462,0.8,1.1,0.714,0.6,1.7,2.4,0.6,0.1,0.3,0.8,3.1,2006-07,0.52,0.11,0,-1,0
Hilton Armstrong,NOK,56.0,11.3,1.2,2.2,0.544,0.0,,1.2,0.544,0.544,0.7,1.2,0.597,1.0,1.6,2.7,0.2,0.2,0.5,0.6,3.1,2006-07,0.57,0.08,0,-1,0
Alan Henderson,PHI,38.0,11.0,1.1,1.8,0.642,0.0,,1.1,0.642,0.642,0.9,1.2,0.702,1.3,1.6,2.8,0.3,0.2,0.3,0.3,3.1,2006-07,0.67,0.14,0,26,0
Dikembe Mutombo,HOU,75.0,17.2,1.1,2.0,0.556,0.0,,1.1,0.556,0.556,0.8,1.2,0.69,2.2,4.3,6.5,0.2,0.3,1.0,0.5,3.1,2006-07,0.61,0.12,0,11,1
Ira Newble,CLE,15.0,8.6,1.1,2.5,0.432,0.5,0.533,0.5,0.364,0.541,0.4,0.7,0.6,0.9,1.1,2.0,0.1,0.4,0.0,0.2,3.1,2006-07,0.55,0.25,0,13,1
Shammond Williams,LAL,30.0,11.5,1.2,2.9,0.407,0.7,0.4,0.5,0.417,0.523,0.1,0.2,0.667,0.4,1.0,1.3,1.0,0.4,0.0,0.4,3.1,2006-07,0.52,0.12,0,18,1
Melvin Ely,2TM,30.0,10.3,1.0,2.7,0.363,0.0,,1.0,0.363,0.363,1.0,1.6,0.66,0.5,1.3,1.8,0.6,0.2,0.3,0.9,3.0,2006-07,0.44,0.09,0,-1,0
Anthony Carter,DEN,2.0,18.5,1.5,4.0,0.375,0.0,0.0,1.5,0.5,0.375,0.0,0.0,,0.0,1.5,1.5,5.5,0.0,0.5,3.0,3.0,2006-07,0.38,2.5,0,16,1
David Harrison,IND,24.0,7.9,1.3,2.4,0.517,0.0,,1.3,0.517,0.517,0.5,0.9,0.5,0.4,1.4,1.8,0.3,0.2,0.5,1.1,3.0,2006-07,0.54,0.13,0,25,0
Royal Ivey,ATL,53.0,10.2,1.2,2.7,0.448,0.1,0.313,1.1,0.465,0.465,0.5,0.7,0.686,0.3,0.7,1.0,0.8,0.5,0.1,0.6,3.0,2006-07,0.5,0.06,0,33,0
Darrick Martin,TOR,31.0,7.1,1.1,3.0,0.351,0.4,0.351,0.6,0.351,0.42,0.5,0.7,0.714,0.1,0.3,0.4,1.4,0.1,0.0,0.4,3.0,2006-07,0.45,0.08,0,15,1
Stanislav Medvedenko,ATL,14.0,5.8,0.9,2.1,0.414,0.1,0.5,0.8,0.407,0.431,1.2,1.4,0.85,0.3,0.7,1.0,0.1,0.0,0.1,0.4,3.0,2006-07,0.55,0.17,0,33,0
Malik Rose,NYK,65.0,12.5,1.1,2.9,0.398,0.0,0.25,1.1,0.404,0.403,0.6,0.8,0.808,0.7,2.0,2.7,1.0,0.4,0.1,1.0,3.0,2006-07,0.46,0.06,0,29,0
Jacque Vaughn,SAS,64.0,11.9,1.1,2.6,0.425,0.0,0.5,1.1,0.424,0.428,0.8,1.0,0.754,0.1,0.9,1.1,2.0,0.4,0.0,0.6,3.0,2006-07,0.49,0.07,0,9,1
Hassan Adams,NJN,61.0,8.1,1.2,2.2,0.556,0.0,0.0,1.2,0.56,0.556,0.4,0.6,0.667,0.6,0.7,1.3,0.2,0.3,0.1,0.4,2.9,2006-07,0.59,0.05,0,21,1
Maceo Baston,IND,47.0,8.6,1.0,1.6,0.645,0.1,0.429,1.0,0.667,0.664,0.8,1.0,0.787,0.4,1.1,1.6,0.3,0.3,0.4,0.7,2.9,2006-07,0.71,0.09,0,25,0
Daniel Ewing,LAC,61.0,11.7,1.1,2.6,0.404,0.2,0.318,0.8,0.436,0.447,0.6,0.7,0.778,0.1,1.0,1.2,1.5,0.5,0.1,0.8,2.9,2006-07,0.5,0.06,0,22,0
